ID,CHOICE,AGE,GA,PURPOSE,WHO,LUGGAGE,INCOME,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,SM_TT,CAR_TT,TRAIN_CO,SM_CO,CAR_CO,TRAIN_HE,SM_HE
501,2,3,0,1,2,0,3,1,1,1,150,56,136,176,245,108,30,20
501,2,3,0,1,2,0,3,1,1,1,193,56,170,158,181,175,60,20
501,2,3,0,1,2,0,3,1,1,1,164,50,170,158,225,108,120,10
501,2,3,0,1,2,0,3,1,1,1,150,64,136,211,281,135,120,10
501,2,3,0,1,2,0,3,1,1,1,150,64,170,158,194,135,30,30
501,2,3,0,1,2,0,3,1,1,1,193,50,136,176,210,135,60,10
502,3,4,0,1,2,0,3,1,1,1,150,78,90,145,162,60,120,30
502,3,4,0,1,2,0,3,1,1,1,129,81,117,109,136,48,120,30
502,3,4,0,1,2,0,3,1,1,1,150,85,72,109,142,48,120,20
502,3,4,0,1,2,0,3,1,1,1,136,85,117,109,142,78,60,10
502,3,4,0,1,2,0,3,1,1,1,136,85,72,121,142,78,120,30
502,3,4,0,1,2,0,3,1,1,1,129,85,117,121,142,60,60,20
502,3,4,0,1,2,0,3,1,1,1,129,81,90,145,169,48,60,10
502,3,4,0,1,2,0,3,1,1,1,129,78,90,121,153,78,120,20
502,3,4,0,1,2,0,3,1,1,1,136,85,90,145,194,78,30,20
503,3,4,0,1,2,0,3,1,1,1,229,133,130,170,167,80,120,30
503,2,4,0,1,2,0,3,1,1,1,172,136,169,128,142,64,120,30
503,3,4,0,1,2,0,3,1,1,1,229,140,104,128,142,64,120,20
503,2,4,0,1,2,0,3,1,1,1,191,140,169,128,142,104,60,10
503,3,4,0,1,2,0,3,1,1,1,191,140,104,142,147,104,120,30
503,2,4,0,1,2,0,3,1,1,1,172,140,169,142,147,80,60,20
503,3,4,0,1,2,0,3,1,1,1,172,136,130,170,169,64,60,10
503,3,4,0,1,2,0,3,1,1,1,172,133,130,142,153,104,120,20
503,3,4,0,1,2,0,3,1,1,1,191,140,130,170,189,104,30,20
504,3,3,0,1,2,0,3,1,1,1,230,112,170,217,218,110,120,30
504,2,3,0,1,2,0,3,1,1,1,175,117,221,163,181,88,120,30
504,3,3,0,1,2,0,3,1,1,1,230,123,136,163,184,88,120,20
504,2,3,0,1,2,0,3,1,1,1,193,123,221,163,184,143,60,10
504,3,3,0,1,2,0,3,1,1,1,193,123,136,181,194,143,120,30
504,2,3,0,1,2,0,3,1,1,1,175,123,221,181,194,110,60,20
504,3,3,0,1,2,0,3,1,1,1,175,117,170,217,225,88,60,10
504,2,3,0,1,2,0,3,1,1,1,175,112,170,181,198,143,120,20
504,3,3,0,1,2,0,3,1,1,1,193,123,170,217,254,143,30,20
505,3,4,0,1,2,0,2,1,1,1,344,112,220,270,293,185,120,30
505,3,4,0,1,2,0,2,1,1,1,260,121,286,202,237,148,120,30
505,3,4,0,1,2,0,2,1,1,1,344,133,176,202,245,148,120,20
505,2,4,0,1,2,0,2,1,1,1,288,133,286,202,245,240,60,10
505,2,4,0,1,2,0,2,1,1,1,288,133,176,225,254,240,120,30
505,2,4,0,1,2,0,2,1,1,1,260,133,286,225,254,185,60,20
505,3,4,0,1,2,0,2,1,1,1,260,121,220,270,310,148,60,10
505,2,4,0,1,2,0,2,1,1,1,260,112,220,225,274,240,120,20
505,3,4,0,1,2,0,2,1,1,1,288,133,220,270,366,240,30,20
506,3,3,0,1,2,1,2,1,1,1,318,170,220,218,237,92,30,10
506,2,3,0,1,2,1,2,1,1,1,318,162,286,218,281,149,120,10
506,2,3,0,1,2,1,2,1,1,1,318,156,286,196,266,115,30,20
506,3,3,0,1,2,1,2,1,1,1,238,156,176,196,266,149,60,30
506,3,3,0,1,2,1,2,1,1,1,265,156,286,218,245,92,30,30
506,3,3,0,1,2,1,2,1,1,1,265,162,176,196,218,115,30,10
506,3,3,0,1,2,1,2,1,1,1,265,156,176,262,274,92,60,20
506,3,3,0,1,2,1,2,1,1,1,318,162,176,262,281,149,30,30
506,3,3,0,1,2,1,2,1,1,1,265,162,220,218,281,115,60,30
507,3,3,0,1,2,1,3,1,1,1,147,115,90,111,121,48,30,10
507,2,3,0,1,2,1,3,1,1,1,147,113,117,111,142,78,120,10
507,2,3,0,1,2,1,3,1,1,1,147,111,117,100,130,60,30,20
507,3,3,0,1,2,1,3,1,1,1,113,111,72,100,130,78,60,30
507,3,3,0,1,2,1,3,1,1,1,124,111,117,111,130,48,30,30
507,2,3,0,1,2,1,3,1,1,1,124,113,72,100,111,60,30,10
507,3,3,0,1,2,1,3,1,1,1,124,111,72,133,142,48,60,20
507,3,3,0,1,2,1,3,1,1,1,147,113,72,133,147,78,30,30
507,3,3,0,1,2,1,3,1,1,1,124,113,90,111,142,60,60,30
508,3,3,0,1,2,1,2,1,1,1,228,93,210,184,210,88,30,10
508,2,3,0,1,2,1,2,1,1,1,228,85,273,184,254,143,120,10
508,2,3,0,1,2,1,2,1,1,1,228,79,273,166,237,110,30,20
508,3,3,0,1,2,1,2,1,1,1,176,79,168,166,237,143,60,30
508,2,3,0,1,2,1,2,1,1,1,193,79,273,184,218,88,30,30
508,3,3,0,1,2,1,2,1,1,1,193,85,168,166,189,110,30,10
508,3,3,0,1,2,1,2,1,1,1,193,79,168,221,237,88,60,20
508,3,3,0,1,2,1,2,1,1,1,228,85,168,221,254,143,30,30
508,2,3,0,1,2,1,2,1,1,1,193,85,210,184,254,110,60,30
509,3,3,0,1,3,0,3,1,1,1,193,64,170,176,194,88,30,10
509,2,3,0,1,3,0,3,1,1,1,193,56,221,176,245,143,120,10
509,2,3,0,1,3,0,3,1,1,1,193,50,221,158,225,110,30,20
509,2,3,0,1,3,0,3,1,1,1,150,50,136,158,225,143,60,30
509,2,3,0,1,3,0,3,1,1,1,164,50,221,176,210,88,30,30
509,2,3,0,1,3,0,3,1,1,1,164,56,136,158,181,110,30,10
509,3,3,0,1,3,0,3,1,1,1,164,50,136,211,225,88,60,20
509,3,3,0,1,3,0,3,1,1,1,193,56,136,211,237,143,30,30
509,2,3,0,1,3,0,3,1,1,1,164,56,170,176,245,110,60,30
510,2,2,0,1,1,0,3,1,1,1,174,66,221,23,25,95,120,20
510,2,2,0,1,1,0,3,1,1,1,158,60,221,23,23,123,30,10
510,2,2,0,1,1,0,3,1,1,1,207,74,221,23,31,76,60,30
510,2,2,0,1,1,0,3,1,1,1,158,66,136,19,31,76,30,20
510,2,2,0,1,1,0,3,1,1,1,207,66,170,17,23,123,60,20
510,2,2,0,1,1,0,3,1,1,1,174,60,170,17,31,76,120,10
510,2,2,0,1,1,0,3,1,1,1,158,74,136,23,31,95,120,10
510,2,2,0,1,1,0,3,1,1,1,158,74,170,17,25,95,30,30
510,2,2,0,1,1,0,3,1,1,1,207,60,136,19,25,95,60,10
511,2,3,0,1,1,0,3,1,1,1,112,37,110,23,23,75,120,30
511,2,3,0,1,1,0,3,1,1,1,86,40,143,17,23,60,120,30
511,2,3,0,1,1,0,3,1,1,1,112,44,88,17,25,60,120,20
511,2,3,0,1,1,0,3,1,1,1,95,44,143,17,25,97,60,10
511,2,3,0,1,1,0,3,1,1,1,95,44,88,19,23,97,120,30
511,2,3,0,1,1,0,3,1,1,1,86,44,143,19,23,75,60,20
511,2,3,0,1,1,0,3,1,1,1,86,40,110,23,25,60,60,10
511,2,3,0,1,1,0,3,1,1,1,86,37,110,19,25,97,120,20
511,2,3,0,1,1,0,3,1,1,1,95,44,110,23,31,97,30,20
512,2,4,0,2,1,0,2,1,1,1,266,99,299,77,91,140,120,20
512,2,4,0,2,1,0,2,1,1,1,240,90,299,77,86,182,30,10
512,2,4,0,2,1,0,2,1,1,1,317,111,299,77,108,112,60,30
512,2,4,0,2,1,0,2,1,1,1,240,99,184,64,91,112,30,20
512,2,4,0,2,1,0,2,1,1,1,317,99,230,58,70,182,60,20
512,2,4,0,2,1,0,2,1,1,1,266,90,230,58,86,112,120,10
512,2,4,0,2,1,0,2,1,1,1,240,111,184,77,108,140,120,10
512,2,4,0,2,1,0,2,1,1,1,240,111,230,58,72,140,30,30
512,2,4,0,2,1,0,2,1,1,1,317,90,184,64,78,140,60,10
513,3,4,0,2,1,0,3,1,1,1,116,47,70,31,34,40,30,10
513,2,4,0,2,1,0,3,1,1,1,116,43,91,31,42,65,120,10
513,3,4,0,2,1,0,3,1,1,1,116,40,91,28,40,50,30,20
513,3,4,0,2,1,0,3,1,1,1,89,40,56,28,40,65,60,30
513,3,4,0,2,1,0,3,1,1,1,98,40,91,31,36,40,30,30
513,1,4,0,2,1,0,3,1,1,1,98,43,56,28,32,50,30,10
513,3,4,0,2,1,0,3,1,1,1,98,40,56,37,40,40,60,20
513,2,4,0,2,1,0,3,1,1,1,116,43,56,37,42,65,30,30
513,3,4,0,2,1,0,3,1,1,1,98,43,70,31,42,50,60,30
514,3,1,0,2,1,1,2,1,1,1,209,154,182,59,62,95,120,20
514,2,1,0,2,1,1,2,1,1,1,191,151,182,59,57,123,30,10
514,3,1,0,2,1,1,2,1,1,1,246,158,182,59,64,76,60,30
514,3,1,0,2,1,1,2,1,1,1,191,154,112,49,56,76,30,20
514,2,1,0,2,1,1,2,1,1,1,246,154,140,44,48,123,60,20
514,3,1,0,2,1,1,2,1,1,1,209,151,140,44,53,76,120,10
514,3,1,0,2,1,1,2,1,1,1,191,158,112,59,64,95,120,10
514,3,1,0,2,1,1,2,1,1,1,191,158,140,44,49,95,30,30
514,3,1,0,2,1,1,2,1,1,1,246,151,112,49,53,95,60,10
515,3,3,0,2,1,1,2,1,1,1,200,113,110,55,56,60,120,30
515,2,3,0,2,1,1,2,1,1,1,152,116,143,41,46,48,120,30
515,3,3,0,2,1,1,2,1,1,1,200,120,88,41,49,48,120,20
515,2,3,0,2,1,1,2,1,1,1,168,120,143,41,49,78,60,10
515,3,3,0,2,1,1,2,1,1,1,168,120,88,46,50,78,120,30
515,1,3,0,2,1,1,2,1,1,1,152,120,143,46,50,60,60,20
515,3,3,0,2,1,1,2,1,1,1,152,116,110,55,58,48,60,10
515,2,3,0,2,1,1,2,1,1,1,152,113,110,46,52,78,120,20
515,3,3,0,2,1,1,2,1,1,1,168,120,110,55,66,78,30,20
516,2,4,0,2,1,1,2,1,1,1,149,73,90,40,43,48,30,10
516,3,4,0,2,1,1,2,1,1,1,149,69,117,40,52,78,120,10
516,1,4,0,2,1,1,2,1,1,1,149,66,117,36,49,60,30,20
516,3,4,0,2,1,1,2,1,1,1,112,66,72,36,49,78,60,30
516,2,4,0,2,1,1,2,1,1,1,124,66,117,40,46,48,30,30
516,2,4,0,2,1,1,2,1,1,1,124,69,72,36,42,60,30,10
516,3,4,0,2,1,1,2,1,1,1,124,66,72,48,49,48,60,20
516,2,4,0,2,1,1,2,1,1,1,149,69,72,48,52,78,30,30
516,2,4,0,2,1,1,2,1,1,1,124,69,90,40,52,60,60,30
517,2,5,0,2,1,1,2,1,1,1,151,96,143,46,48,70,120,20
517,2,5,0,2,1,1,2,1,1,1,138,93,143,46,46,91,30,10
517,3,5,0,2,1,1,2,1,1,1,177,100,143,46,53,56,60,30
517,3,5,0,2,1,1,2,1,1,1,138,96,88,38,48,56,30,20
517,2,5,0,2,1,1,2,1,1,1,177,96,110,34,38,91,60,20
517,3,5,0,2,1,1,2,1,1,1,151,93,110,34,45,56,120,10
517,2,5,0,2,1,1,2,1,1,1,138,100,88,46,53,70,120,10
517,2,5,0,2,1,1,2,1,1,1,138,100,110,34,40,70,30,30
517,2,5,0,2,1,1,2,1,1,1,177,93,88,38,43,70,60,10
518,2,5,0,2,1,1,2,1,1,1,224,74,170,67,72,100,120,30
518,2,5,0,2,1,1,2,1,1,1,170,80,221,50,57,80,120,30
518,2,5,0,2,1,1,2,1,1,1,224,88,136,50,62,80,120,20
518,2,5,0,2,1,1,2,1,1,1,188,88,221,50,62,130,60,10
518,2,5,0,2,1,1,2,1,1,1,188,88,136,56,62,130,120,30
518,2,5,0,2,1,1,2,1,1,1,170,88,221,56,62,100,60,20
518,3,5,0,2,1,1,2,1,1,1,170,80,170,67,74,80,60,10
518,2,5,0,2,1,1,2,1,1,1,170,74,170,56,66,130,120,20
518,2,5,0,2,1,1,2,1,1,1,188,88,170,67,86,130,30,20
519,3,5,0,2,1,0,1,1,1,1,221,68,140,119,132,80,120,30
519,3,5,0,2,1,0,1,1,1,1,170,74,182,89,106,64,120,30
519,3,5,0,2,1,0,1,1,1,1,221,82,112,89,111,64,120,20
519,2,5,0,2,1,0,1,1,1,1,187,82,182,89,111,104,60,10
519,2,5,0,2,1,0,1,1,1,1,187,82,112,99,114,104,120,30
519,2,5,0,2,1,0,1,1,1,1,170,82,182,99,114,80,60,20
519,3,5,0,2,1,0,1,1,1,1,170,74,140,119,139,64,60,10
519,2,5,0,2,1,0,1,1,1,1,170,68,140,99,123,104,120,20
519,3,5,0,2,1,0,1,1,1,1,187,82,140,119,161,104,30,20
520,3,3,0,2,1,0,3,1,1,1,256,138,170,127,132,115,120,30
520,2,3,0,2,1,0,3,1,1,1,201,143,221,95,108,92,120,30
520,3,3,0,2,1,0,3,1,1,1,256,149,136,95,111,92,120,20
520,2,3,0,2,1,0,3,1,1,1,219,149,221,95,111,149,60,10
520,3,3,0,2,1,0,3,1,1,1,219,149,136,106,116,149,120,30
520,2,3,0,2,1,0,3,1,1,1,201,149,221,106,116,115,60,20
520,3,3,0,2,1,0,3,1,1,1,201,143,170,127,139,92,60,10
520,3,3,0,2,1,0,3,1,1,1,201,138,170,106,123,149,120,20
520,3,3,0,2,1,0,3,1,1,1,219,149,170,127,156,149,30,20
521,3,2,0,2,1,0,2,1,1,1,120,89,90,82,83,55,120,30
521,2,2,0,2,1,0,2,1,1,1,93,91,117,61,65,44,120,30
521,3,2,0,2,1,0,2,1,1,1,120,93,72,61,68,44,120,20
521,2,2,0,2,1,0,2,1,1,1,102,93,117,61,68,71,60,10
521,3,2,0,2,1,0,2,1,1,1,102,93,72,68,71,71,120,30
521,2,2,0,2,1,0,2,1,1,1,93,93,117,68,71,55,60,20
521,3,2,0,2,1,0,2,1,1,1,93,91,90,82,86,44,60,10
521,3,2,0,2,1,0,2,1,1,1,93,89,90,68,76,71,120,20
521,3,2,0,2,1,0,2,1,1,1,102,93,90,82,91,71,30,20
522,2,2,0,2,1,0,2,1,1,1,125,49,156,96,106,80,120,20
522,2,2,0,2,1,0,2,1,1,1,114,44,156,96,99,104,30,10
522,3,2,0,2,1,0,2,1,1,1,146,55,156,96,123,64,60,30
522,3,2,0,2,1,0,2,1,1,1,114,49,96,80,106,64,30,20
522,2,2,0,2,1,0,2,1,1,1,146,49,120,72,83,104,60,20
522,2,2,0,2,1,0,2,1,1,1,125,44,120,72,99,64,120,10
522,3,2,0,2,1,0,2,1,1,1,114,55,96,96,123,80,120,10
522,2,2,0,2,1,0,2,1,1,1,114,55,120,72,86,80,30,30
522,2,2,0,2,1,0,2,1,1,1,146,44,96,80,91,80,60,10
523,3,2,0,2,1,1,2,1,1,1,221,74,180,133,144,95,120,30
523,2,2,0,2,1,1,2,1,1,1,168,80,234,100,116,76,120,30
523,3,2,0,2,1,1,2,1,1,1,221,88,144,100,123,76,120,20
523,2,2,0,2,1,1,2,1,1,1,186,88,234,100,123,123,60,10
523,2,2,0,2,1,1,2,1,1,1,186,88,144,111,128,123,120,30
523,2,2,0,2,1,1,2,1,1,1,168,88,234,111,128,95,60,20
523,3,2,0,2,1,1,2,1,1,1,168,80,180,133,149,76,60,10
523,2,2,0,2,1,1,2,1,1,1,168,74,180,111,132,123,120,20
523,3,2,0,2,1,1,2,1,1,1,186,88,180,133,177,123,30,20
524,3,4,0,2,1,1,2,1,1,1,130,67,100,80,90,48,30,10
524,1,4,0,2,1,1,2,1,1,1,130,63,130,80,103,78,120,10
524,1,4,0,2,1,1,2,1,1,1,130,60,130,72,98,60,30,20
524,1,4,0,2,1,1,2,1,1,1,103,60,80,72,98,78,60,30
524,3,4,0,2,1,1,2,1,1,1,112,60,130,80,91,48,30,30
524,1,4,0,2,1,1,2,1,1,1,112,63,80,72,83,60,30,10
524,3,4,0,2,1,1,2,1,1,1,112,60,80,96,98,48,60,20
524,3,4,0,2,1,1,2,1,1,1,130,63,80,96,103,78,30,30
524,3,4,0,2,1,1,2,1,1,1,112,63,100,80,103,60,60,30
525,3,4,0,2,1,1,4,1,1,1,168,72,120,80,91,60,30,10
525,1,4,0,2,1,1,4,1,1,1,168,66,156,80,108,97,120,10
525,1,4,0,2,1,1,4,1,1,1,168,61,156,72,99,75,30,20
525,1,4,0,2,1,1,4,1,1,1,129,61,96,72,99,97,60,30
525,3,4,0,2,1,1,4,1,1,1,142,61,156,80,95,60,30,30
525,1,4,0,2,1,1,4,1,1,1,142,66,96,72,86,75,30,10
525,3,4,0,2,1,1,4,1,1,1,142,61,96,96,103,60,60,20
525,3,4,0,2,1,1,4,1,1,1,168,66,96,96,108,97,30,30
525,3,4,0,2,1,1,4,1,1,1,142,66,120,80,108,75,60,30
526,3,2,0,2,3,1,2,1,1,1,375,140,290,156,172,172,30,10
526,2,2,0,2,3,1,2,1,1,1,375,126,377,156,215,279,120,10
526,2,2,0,2,3,1,2,1,1,1,375,115,377,140,198,215,30,20
526,3,2,0,2,3,1,2,1,1,1,284,115,232,140,198,279,60,30
526,2,2,0,2,3,1,2,1,1,1,314,115,377,156,182,172,30,30
526,3,2,0,2,3,1,2,1,1,1,314,126,232,140,161,215,30,10
526,3,2,0,2,3,1,2,1,1,1,314,115,232,187,198,172,60,20
526,3,2,0,2,3,1,2,1,1,1,375,126,232,187,215,279,30,30
526,3,2,0,2,3,1,2,1,1,1,314,126,290,156,215,215,60,30
527,2,2,0,2,1,1,2,1,1,1,226,101,273,14,15,115,120,20
527,2,2,0,2,1,1,2,1,1,1,204,93,273,14,14,149,30,10
527,1,2,0,2,1,1,2,1,1,1,269,111,273,14,19,92,60,30
527,1,2,0,2,1,1,2,1,1,1,204,101,168,12,19,92,30,20
527,2,2,0,2,1,1,2,1,1,1,269,101,210,11,14,149,60,20
527,1,2,0,2,1,1,2,1,1,1,226,93,210,11,19,92,120,10
527,2,2,0,2,1,1,2,1,1,1,204,111,168,14,19,115,120,10
527,2,2,0,2,1,1,2,1,1,1,204,111,210,11,15,115,30,30
527,2,2,0,2,1,1,2,1,1,1,269,93,168,12,15,115,60,10
528,2,3,0,2,1,1,2,1,1,1,106,34,80,14,14,50,120,30
528,2,3,0,2,1,1,2,1,1,1,85,37,104,11,14,40,120,30
528,2,3,0,2,1,1,2,1,1,1,106,41,64,11,15,40,120,20
528,1,3,0,2,1,1,2,1,1,1,92,41,104,11,15,65,60,10
528,2,3,0,2,1,1,2,1,1,1,92,41,64,12,14,65,120,30
528,1,3,0,2,1,1,2,1,1,1,85,41,104,12,14,50,60,20
528,1,3,0,2,1,1,2,1,1,1,85,37,80,14,15,40,60,10
528,2,3,0,2,1,1,2,1,1,1,85,34,80,12,15,65,120,20
528,1,3,0,2,1,1,2,1,1,1,92,41,80,14,19,65,30,20
529,3,3,0,2,0,0,0,1,1,1,103,31,70,50,58,40,120,30
529,2,3,0,2,0,0,0,1,1,1,82,34,91,38,44,32,120,30
529,3,3,0,2,0,0,0,1,1,1,103,38,56,38,48,32,120,20
529,1,3,0,2,0,0,0,1,1,1,89,38,91,38,48,52,60,10
529,2,3,0,2,0,0,0,1,1,1,89,38,56,42,50,52,120,30
529,1,3,0,2,0,0,0,1,1,1,82,38,91,42,50,40,60,20
529,3,3,0,2,0,0,0,1,1,1,82,34,70,50,65,32,60,10
529,2,3,0,2,0,0,0,1,1,1,82,31,70,42,54,52,120,20
529,1,3,0,2,0,0,0,1,1,1,89,38,70,50,74,52,30,20
530,3,5,0,2,1,0,3,1,1,1,200,71,273,126,140,140,120,20
530,2,5,0,2,1,0,3,1,1,1,182,63,273,126,133,182,30,10
530,3,5,0,2,1,0,3,1,1,1,236,81,273,126,168,112,60,30
530,3,5,0,2,1,0,3,1,1,1,182,71,168,105,146,112,30,20
530,2,5,0,2,1,0,3,1,1,1,236,71,210,94,109,182,60,20
530,3,5,0,2,1,0,3,1,1,1,200,63,210,94,133,112,120,10
530,3,5,0,2,1,0,3,1,1,1,182,81,168,126,168,140,120,10
530,2,5,0,2,1,0,3,1,1,1,182,81,210,94,112,140,30,30
530,2,5,0,2,1,0,3,1,1,1,236,63,168,105,122,140,60,10
531,2,2,0,2,1,1,0,1,1,1,193,50,170,106,112,105,120,30
531,2,2,0,2,1,1,0,1,1,1,150,56,221,79,90,84,120,30
531,2,2,0,2,1,1,0,1,1,1,193,64,136,79,97,84,120,20
531,2,2,0,2,1,1,0,1,1,1,164,64,221,79,97,136,60,10
531,2,2,0,2,1,1,0,1,1,1,164,64,136,88,97,136,120,30
531,2,2,0,2,1,1,0,1,1,1,150,64,221,88,97,105,60,20
531,2,2,0,2,1,1,0,1,1,1,150,56,170,106,118,84,60,10
531,2,2,0,2,1,1,0,1,1,1,150,50,170,88,105,136,120,20
531,2,2,0,2,1,1,0,1,1,1,164,64,170,106,140,136,30,20
532,2,3,0,2,1,1,1,1,1,1,238,140,210,116,118,125,120,30
532,2,3,0,2,1,1,1,1,1,1,178,143,273,87,97,100,120,30
532,3,3,0,2,1,1,1,1,1,1,238,147,168,87,99,100,120,20
532,2,3,0,2,1,1,1,1,1,1,198,147,273,87,99,162,60,10
532,2,3,0,2,1,1,1,1,1,1,198,147,168,97,105,162,120,30
532,2,3,0,2,1,1,1,1,1,1,178,147,273,97,105,125,60,20
532,2,3,0,2,1,1,1,1,1,1,178,143,210,116,122,100,60,10
532,2,3,0,2,1,1,1,1,1,1,178,140,210,97,109,162,120,20
532,2,3,0,2,1,1,1,1,1,1,198,147,210,116,137,162,30,20
533,3,3,0,2,1,1,3,1,1,1,250,143,150,84,90,76,30,10
533,2,3,0,2,1,1,3,1,1,1,250,137,195,84,109,123,120,10
533,2,3,0,2,1,1,3,1,1,1,250,132,195,76,97,95,30,20
533,3,3,0,2,1,1,3,1,1,1,194,132,120,76,97,123,60,30
533,3,3,0,2,1,1,3,1,1,1,213,132,195,84,94,76,30,30
533,3,3,0,2,1,1,3,1,1,1,213,137,120,76,84,95,30,10
533,3,3,0,2,1,1,3,1,1,1,213,132,120,101,105,76,60,20
533,2,3,0,2,1,1,3,1,1,1,250,137,120,101,109,123,30,30
533,2,3,0,2,1,1,3,1,1,1,213,137,150,84,109,95,60,30
534,2,4,0,2,1,1,2,1,1,1,272,95,220,131,140,135,120,30
534,2,4,0,2,1,1,2,1,1,1,206,103,286,98,112,108,120,30
534,3,4,0,2,1,1,2,1,1,1,272,113,176,98,118,108,120,20
534,2,4,0,2,1,1,2,1,1,1,228,113,286,98,118,175,60,10
534,2,4,0,2,1,1,2,1,1,1,228,113,176,109,122,175,120,30
534,2,4,0,2,1,1,2,1,1,1,206,113,286,109,122,135,60,20
534,2,4,0,2,1,1,2,1,1,1,206,103,220,131,150,108,60,10
534,2,4,0,2,1,1,2,1,1,1,206,95,220,109,127,175,120,20
534,3,4,0,2,1,1,2,1,1,1,228,113,220,131,174,175,30,20
535,2,3,0,2,3,1,2,1,1,1,317,153,210,112,127,128,30,10
535,2,3,0,2,3,1,2,1,1,1,317,143,273,112,155,208,120,10
535,2,3,0,2,3,1,2,1,1,1,317,135,273,101,146,160,30,20
535,2,3,0,2,3,1,2,1,1,1,249,135,168,101,146,208,60,30
535,2,3,0,2,3,1,2,1,1,1,272,135,273,112,137,128,30,30
535,3,3,0,2,3,1,2,1,1,1,272,143,168,101,118,160,30,10
535,3,3,0,2,3,1,2,1,1,1,272,135,168,134,146,128,60,20
535,2,3,0,2,3,1,2,1,1,1,317,143,168,134,155,208,30,30
535,2,3,0,2,3,1,2,1,1,1,272,143,210,112,155,160,60,30
536,3,3,0,2,0,0,0,1,1,1,122,67,143,145,162,90,120,20
536,2,3,0,2,0,0,0,1,1,1,112,64,143,145,155,117,30,10
536,3,3,0,2,0,0,0,1,1,1,141,71,143,145,176,72,60,30
536,3,3,0,2,0,0,0,1,1,1,112,67,88,121,155,72,30,20
536,2,3,0,2,0,0,0,1,1,1,141,67,110,109,130,117,60,20
536,3,3,0,2,0,0,0,1,1,1,122,64,110,109,147,72,120,10
536,3,3,0,2,0,0,0,1,1,1,112,71,88,145,176,90,120,10
536,3,3,0,2,0,0,0,1,1,1,112,71,110,109,130,90,30,30
536,3,3,0,2,0,0,0,1,1,1,141,64,88,121,142,90,60,10
537,3,4,0,2,1,0,4,1,1,1,109,85,91,109,130,50,120,20
537,3,4,0,2,1,0,4,1,1,1,102,83,91,109,121,65,30,10
537,3,4,0,2,1,0,4,1,1,1,123,87,91,109,142,40,60,30
537,3,4,0,2,1,0,4,1,1,1,102,85,56,91,121,40,30,20
537,2,4,0,2,1,0,4,1,1,1,123,85,70,82,91,65,60,20
537,3,4,0,2,1,0,4,1,1,1,109,83,70,82,111,40,120,10
537,3,4,0,2,1,0,4,1,1,1,102,87,56,109,142,50,120,10
537,3,4,0,2,1,0,4,1,1,1,102,87,70,82,97,50,30,30
537,3,4,0,2,1,0,4,1,1,1,123,83,56,91,108,50,60,10
538,3,4,0,2,1,1,3,1,1,1,150,124,90,130,136,44,30,10
538,3,4,0,2,1,1,3,1,1,1,150,122,117,130,153,71,120,10
538,3,4,0,2,1,1,3,1,1,1,150,120,117,117,142,55,30,20
538,3,4,0,2,1,1,3,1,1,1,125,120,72,117,142,71,60,30
538,3,4,0,2,1,1,3,1,1,1,133,120,117,130,142,44,30,30
538,3,4,0,2,1,1,3,1,1,1,133,122,72,117,130,55,30,10
538,3,4,0,2,1,1,3,1,1,1,133,120,72,156,155,44,60,20
538,3,4,0,2,1,1,3,1,1,1,150,122,72,156,155,71,30,30
538,3,4,0,2,1,1,3,1,1,1,133,122,90,130,153,55,60,30
539,3,4,0,2,3,0,2,1,1,1,120,90,110,130,142,65,120,30
539,2,4,0,2,3,0,2,1,1,1,95,92,143,97,108,52,120,30
539,3,4,0,2,3,0,2,1,1,1,120,94,88,97,111,52,120,20
539,2,4,0,2,3,0,2,1,1,1,103,94,143,97,111,84,60,10
539,2,4,0,2,3,0,2,1,1,1,103,94,88,108,119,84,120,30
539,2,4,0,2,3,0,2,1,1,1,95,94,143,108,119,65,60,20
539,3,4,0,2,3,0,2,1,1,1,95,92,110,130,142,52,60,10
539,2,4,0,2,3,0,2,1,1,1,95,90,110,108,121,84,120,20
539,3,4,0,2,3,0,2,1,1,1,103,94,110,130,155,84,30,20
540,2,3,0,2,1,1,3,1,1,1,206,126,130,23,23,80,120,30
540,2,3,0,2,1,1,3,1,1,1,155,129,169,17,23,64,120,30
540,3,3,0,2,1,1,3,1,1,1,206,133,104,17,25,64,120,20
540,2,3,0,2,1,1,3,1,1,1,172,133,169,17,25,104,60,10
540,3,3,0,2,1,1,3,1,1,1,172,133,104,19,23,104,120,30
540,2,3,0,2,1,1,3,1,1,1,155,133,169,19,23,80,60,20
540,2,3,0,2,1,1,3,1,1,1,155,129,130,23,25,64,60,10
540,2,3,0,2,1,1,3,1,1,1,155,126,130,19,25,104,120,20
540,2,3,0,2,1,1,3,1,1,1,172,133,130,23,31,104,30,20
541,2,3,0,3,0,0,0,1,1,1,105,50,117,37,43,50,120,20
541,2,3,0,3,0,0,0,1,1,1,95,47,117,37,40,65,30,10
541,2,3,0,3,0,0,0,1,1,1,124,54,117,37,48,40,60,30
541,3,3,0,3,0,0,0,1,1,1,95,50,72,31,42,40,30,20
541,2,3,0,3,0,0,0,1,1,1,124,50,90,28,32,65,60,20
541,2,3,0,3,0,0,0,1,1,1,105,47,90,28,40,40,120,10
541,3,3,0,3,0,0,0,1,1,1,95,54,72,37,48,50,120,10
541,2,3,0,3,0,0,0,1,1,1,95,54,90,28,32,50,30,30
