ID,CHOICE,AV_TRAIN,AV_SM,AV_CAR,TRAIN_ASC_1,TRAIN_TT_1,TRAIN_CO_1,SM_ASC_1,SM_TT_1,SM_CO_1,CAR_TT_1,CAR_CO_1
59,2,1,1,1,1.000,4.117,1.400,1.000,1.533,1.680,2.533,1.430
59,2,1,1,1,1.000,3.733,1.400,1.000,1.533,1.680,4.117,1.100
59,2,1,1,1,1.000,3.733,1.680,1.000,1.333,1.820,3.167,0.880
59,2,1,1,1,1.000,3.733,1.400,1.000,1.183,1.820,3.167,1.430
59,2,1,1,1,1.000,4.117,1.680,1.000,1.533,2.240,3.167,1.430
1120,3,1,1,1,1.000,2.933,0.890,1.000,1.667,0.970,2.600,0.750
1120,2,1,1,1,1.000,2.650,0.890,1.000,1.583,0.920,2.600,0.970
1120,3,1,1,1,1.000,3.483,0.890,1.000,1.767,1.120,2.600,0.600
1120,3,1,1,1,1.000,2.650,0.740,1.000,1.667,0.970,1.600,0.600
1120,2,1,1,1,1.000,3.483,0.670,1.000,1.667,0.760,2.000,0.970
1120,3,1,1,1,1.000,2.933,0.670,1.000,1.583,0.900,2.000,0.600
1120,3,1,1,1,1.000,2.650,0.890,1.000,1.767,1.120,1.600,0.750
1120,3,1,1,1,1.000,2.650,0.670,1.000,1.767,0.810,2.000,0.750
1120,3,1,1,1,1.000,3.483,0.740,1.000,1.583,0.840,1.600,0.750
311,2,1,1,1,1.000,2.017,31.200,1.000,1.100,33.800,2.167,0.600
311,2,1,1,1,1.000,2.350,31.200,1.000,1.167,41.600,2.167,0.480
311,2,1,1,1,1.000,1.850,31.200,1.000,1.050,31.200,2.167,0.780
311,2,1,1,1,1.000,1.850,26.000,1.000,1.100,41.600,1.333,0.480
311,2,1,1,1,1.000,2.350,23.400,1.000,1.100,31.200,1.667,0.780
311,2,1,1,1,1.000,1.850,31.200,1.000,1.167,41.600,1.333,0.600
311,2,1,1,1,1.000,2.017,23.400,1.000,1.050,41.600,1.667,0.480
311,2,1,1,1,1.000,2.350,26.000,1.000,1.050,33.800,1.333,0.600
311,2,1,1,1,1.000,1.850,23.400,1.000,1.167,33.800,1.667,0.600
397,1,1,1,0,1.000,2.433,0.310,1.000,1.550,0.380,0.000,0.000
397,1,1,1,0,1.000,2.200,0.310,1.000,1.500,0.360,0.000,0.000
397,1,1,1,0,1.000,2.883,0.310,1.000,1.617,0.430,0.000,0.000
397,1,1,1,0,1.000,2.200,0.260,1.000,1.550,0.380,0.000,0.000
397,1,1,1,0,1.000,2.883,0.230,1.000,1.550,0.280,0.000,0.000
397,1,1,1,0,1.000,2.433,0.230,1.000,1.500,0.350,0.000,0.000
397,1,1,1,0,1.000,2.200,0.310,1.000,1.617,0.430,0.000,0.000
397,1,1,1,0,1.000,2.200,0.230,1.000,1.617,0.290,0.000,0.000
397,1,1,1,0,1.000,2.883,0.260,1.000,1.500,0.320,0.000,0.000
239,2,1,1,0,1.000,2.150,0.310,1.000,1.750,0.380,0.000,0.000
239,2,1,1,0,1.000,2.467,0.310,1.000,1.783,0.420,0.000,0.000
239,2,1,1,0,1.000,2.000,0.310,1.000,1.717,0.360,0.000,0.000
239,2,1,1,0,1.000,2.000,0.260,1.000,1.750,0.360,0.000,0.000
239,2,1,1,0,1.000,2.467,0.230,1.000,1.750,0.260,0.000,0.000
239,2,1,1,0,1.000,2.000,0.310,1.000,1.783,0.420,0.000,0.000
239,2,1,1,0,1.000,2.150,0.230,1.000,1.717,0.320,0.000,0.000
239,2,1,1,0,1.000,2.467,0.260,1.000,1.717,0.320,0.000,0.000
239,2,1,1,0,1.000,2.000,0.230,1.000,1.783,0.290,0.000,0.000
526,3,1,1,1,1.000,6.250,1.560,1.000,2.333,1.720,4.833,1.720
526,2,1,1,1,1.000,6.250,1.560,1.000,2.100,2.150,6.283,2.790
526,2,1,1,1,1.000,6.250,1.400,1.000,1.917,1.980,6.283,2.150
526,3,1,1,1,1.000,4.733,1.400,1.000,1.917,1.980,3.867,2.790
526,2,1,1,1,1.000,5.233,1.560,1.000,1.917,1.820,6.283,1.720
526,3,1,1,1,1.000,5.233,1.400,1.000,2.100,1.610,3.867,2.150
526,3,1,1,1,1.000,5.233,1.870,1.000,1.917,1.980,3.867,1.720
526,3,1,1,1,1.000,6.250,1.870,1.000,2.100,2.150,3.867,2.790
526,3,1,1,1,1.000,5.233,1.560,1.000,2.100,2.150,4.833,2.150
529,3,1,1,1,1.000,1.717,0.500,1.000,0.517,0.580,1.167,0.400
529,2,1,1,1,1.000,1.367,0.380,1.000,0.567,0.440,1.517,0.320
529,3,1,1,1,1.000,1.717,0.380,1.000,0.633,0.480,0.933,0.320
529,1,1,1,1,1.000,1.483,0.380,1.000,0.633,0.480,1.517,0.520
529,2,1,1,1,1.000,1.483,0.420,1.000,0.633,0.500,0.933,0.520
529,1,1,1,1,1.000,1.367,0.420,1.000,0.633,0.500,1.517,0.400
529,3,1,1,1,1.000,1.367,0.500,1.000,0.567,0.650,1.167,0.320
529,2,1,1,1,1.000,1.367,0.420,1.000,0.517,0.540,1.167,0.520
529,1,1,1,1,1.000,1.483,0.500,1.000,0.633,0.740,1.167,0.520
1098,2,1,1,1,1.000,2.900,1.180,1.000,1.017,1.320,3.250,1.000
1098,2,1,1,1,1.000,2.650,1.180,1.000,0.917,1.280,3.250,1.300
1098,2,1,1,1,1.000,3.417,1.180,1.000,1.150,1.610,3.250,0.800
1098,3,1,1,1,1.000,2.650,0.980,1.000,1.017,1.390,2.000,0.800
1098,2,1,1,1,1.000,3.417,0.880,1.000,1.017,1.030,2.500,1.300
1098,2,1,1,1,1.000,2.900,0.880,1.000,0.917,1.280,2.500,0.800
1098,3,1,1,1,1.000,2.650,1.180,1.000,1.150,1.610,2.000,1.000
1098,2,1,1,1,1.000,2.650,0.880,1.000,1.150,1.080,2.500,1.000
1098,2,1,1,1,1.000,3.417,0.980,1.000,0.917,1.160,2.000,1.000
1090,3,1,1,1,1.000,3.317,1.090,1.000,1.850,1.080,2.167,0.850
1090,2,1,1,1,1.000,2.517,0.820,1.000,1.900,0.910,2.817,0.680
1090,3,1,1,1,1.000,3.317,0.820,1.000,1.967,0.950,1.733,0.680
1090,2,1,1,1,1.000,2.783,0.820,1.000,1.967,0.950,2.817,1.100
1090,3,1,1,1,1.000,2.783,0.910,1.000,1.967,0.980,1.733,1.100
1090,3,1,1,1,1.000,2.517,0.910,1.000,1.967,0.980,2.817,0.850
1090,3,1,1,1,1.000,2.517,1.090,1.000,1.900,1.110,2.167,0.680
1090,2,1,1,1,1.000,2.517,0.910,1.000,1.850,0.990,2.167,1.100
1090,3,1,1,1,1.000,2.783,1.090,1.000,1.967,1.230,2.167,1.100
634,2,1,1,1,1.000,3.567,1.140,1.000,2.000,1.140,2.500,1.050
634,3,1,1,1,1.000,2.667,0.850,1.000,2.050,0.950,3.250,0.840
634,3,1,1,1,1.000,3.567,0.850,1.000,2.117,0.980,2.000,0.840
634,1,1,1,1,1.000,2.967,0.850,1.000,2.117,0.980,3.250,1.360
634,3,1,1,1,1.000,2.967,0.950,1.000,2.117,0.990,2.000,1.360
634,2,1,1,1,1.000,2.667,0.950,1.000,2.117,0.990,3.250,1.050
634,2,1,1,1,1.000,2.667,1.140,1.000,2.050,1.160,2.500,0.840
634,2,1,1,1,1.000,2.667,0.950,1.000,2.000,1.030,2.500,1.360
634,2,1,1,1,1.000,2.967,1.140,1.000,2.117,1.280,2.500,1.360
1081,3,1,1,1,1.000,4.833,1.730,1.000,2.683,1.940,5.200,1.500
1081,2,1,1,1,1.000,4.367,1.730,1.000,2.550,1.820,5.200,1.950
1081,3,1,1,1,1.000,5.767,1.730,1.000,2.850,2.200,5.200,1.200
1081,3,1,1,1,1.000,4.367,1.440,1.000,2.683,1.940,3.200,1.200
1081,2,1,1,1,1.000,5.767,1.300,1.000,2.683,1.440,4.000,1.950
1081,3,1,1,1,1.000,4.833,1.300,1.000,2.550,1.770,4.000,1.200
1081,3,1,1,1,1.000,4.367,1.730,1.000,2.850,2.200,3.200,1.500
1081,2,1,1,1,1.000,4.367,1.300,1.000,2.850,1.560,4.000,1.500
1081,2,1,1,1,1.000,5.767,1.440,1.000,2.550,1.650,3.200,1.500
1099,3,1,1,1,1.000,2.200,0.680,1.000,1.800,0.760,1.733,0.550
1099,3,1,1,1,1.000,2.050,0.680,1.000,1.767,0.760,1.733,0.710
1099,3,1,1,1,1.000,2.483,0.680,1.000,1.833,0.860,1.733,0.440
1099,3,1,1,1,1.000,2.050,0.570,1.000,1.800,0.760,1.067,0.440
1099,3,1,1,1,1.000,2.483,0.510,1.000,1.800,0.570,1.333,0.710
1099,3,1,1,1,1.000,2.200,0.510,1.000,1.767,0.680,1.333,0.440
1099,3,1,1,1,1.000,2.050,0.680,1.000,1.833,0.860,1.067,0.550
1099,3,1,1,1,1.000,2.050,0.510,1.000,1.833,0.580,1.333,0.550
1099,2,1,1,1,1.000,2.483,0.570,1.000,1.767,0.650,1.067,0.550
237,2,1,1,1,1.000,4.117,0.650,1.000,1.583,0.700,2.667,1.000
237,2,1,1,1,1.000,3.167,0.490,1.000,1.683,0.570,3.467,0.800
237,2,1,1,1,1.000,4.117,0.490,1.000,1.817,0.620,2.133,0.800
237,1,1,1,1,1.000,3.483,0.490,1.000,1.817,0.620,3.467,1.300
237,2,1,1,1,1.000,3.483,0.540,1.000,1.817,0.620,2.133,1.300
237,2,1,1,1,1.000,3.167,0.540,1.000,1.817,0.620,3.467,1.000
237,1,1,1,1,1.000,3.167,0.650,1.000,1.683,0.740,2.667,0.800
237,2,1,1,1,1.000,3.167,0.540,1.000,1.583,0.640,2.667,1.300
237,1,1,1,1,1.000,3.483,0.650,1.000,1.817,0.860,2.667,1.300
868,2,1,1,1,1.000,5.133,2.840,1.000,2.083,3.010,4.167,1.500
868,2,1,1,1,1.000,3.933,2.130,1.000,2.217,2.370,5.417,1.200
868,3,1,1,1,1.000,5.133,2.130,1.000,2.383,2.540,3.333,1.200
868,2,1,1,1,1.000,4.333,2.130,1.000,2.383,2.540,5.417,1.950
868,2,1,1,1,1.000,4.333,2.370,1.000,2.383,2.660,3.333,1.950
868,2,1,1,1,1.000,3.933,2.370,1.000,2.383,2.660,5.417,1.500
868,3,1,1,1,1.000,3.933,2.840,1.000,2.217,3.220,4.167,1.200
868,2,1,1,1,1.000,3.933,2.370,1.000,2.083,2.740,4.167,1.950
868,3,1,1,1,1.000,4.333,2.840,1.000,2.383,3.660,4.167,1.950
1171,2,1,1,1,1.000,4.817,2.250,1.000,2.350,2.450,3.667,1.200
1171,2,1,1,1,1.000,4.817,2.250,1.000,2.217,2.930,4.767,1.950
1171,2,1,1,1,1.000,4.817,2.020,1.000,2.117,2.740,4.767,1.500
1171,2,1,1,1,1.000,3.617,2.020,1.000,2.117,2.740,2.933,1.950
1171,2,1,1,1,1.000,4.017,2.250,1.000,2.117,2.660,4.767,1.200
1171,2,1,1,1,1.000,4.017,2.020,1.000,2.217,2.250,2.933,1.500
1171,2,1,1,1,1.000,4.017,2.700,1.000,2.117,2.810,2.933,1.200
1171,2,1,1,1,1.000,4.817,2.700,1.000,2.217,3.010,2.933,1.950
1171,2,1,1,1,1.000,4.017,2.250,1.000,2.217,2.930,3.667,1.500
1064,3,1,1,1,1.000,2.433,0.960,1.000,0.733,0.990,2.000,0.750
1064,3,1,1,1,1.000,1.900,0.720,1.000,0.817,0.830,2.600,0.600
1064,3,1,1,1,1.000,2.433,0.720,1.000,0.917,0.860,1.600,0.600
1064,2,1,1,1,1.000,2.083,0.720,1.000,0.917,0.860,2.600,0.970
1064,2,1,1,1,1.000,2.083,0.800,1.000,0.917,0.900,1.600,0.970
1064,3,1,1,1,1.000,1.900,0.800,1.000,0.917,0.900,2.600,0.750
1064,3,1,1,1,1.000,1.900,0.960,1.000,0.817,1.060,2.000,0.600
1064,3,1,1,1,1.000,1.900,0.800,1.000,0.733,0.910,2.000,0.970
1064,3,1,1,1,1.000,2.083,0.960,1.000,0.917,1.230,2.000,0.970
631,2,1,1,1,1.000,3.567,1.270,1.000,1.167,1.390,3.500,1.300
631,2,1,1,1,1.000,2.717,0.950,1.000,1.267,1.110,4.550,1.040
631,2,1,1,1,1.000,3.567,0.950,1.000,1.400,1.160,2.800,1.040
631,2,1,1,1,1.000,3.000,0.950,1.000,1.400,1.160,4.550,1.690
631,2,1,1,1,1.000,3.000,1.060,1.000,1.400,1.230,2.800,1.690
631,2,1,1,1,1.000,2.717,1.060,1.000,1.400,1.230,4.550,1.300
631,2,1,1,1,1.000,2.717,1.270,1.000,1.267,1.440,3.500,1.040
631,2,1,1,1,1.000,2.717,1.060,1.000,1.167,1.280,3.500,1.690
631,2,1,1,1,1.000,3.000,1.270,1.000,1.400,1.720,3.500,1.690
1095,3,1,1,1,1.000,3.217,1.270,1.000,1.950,1.320,3.683,1.100
1095,3,1,1,1,1.000,2.917,1.270,1.000,1.867,1.280,3.683,1.430
1095,3,1,1,1,1.000,3.833,1.270,1.000,2.050,1.490,3.683,0.880
1095,3,1,1,1,1.000,2.917,1.060,1.000,1.950,1.320,2.267,0.880
1095,3,1,1,1,1.000,3.833,0.950,1.000,1.950,1.060,2.833,1.430
1095,3,1,1,1,1.000,3.217,0.950,1.000,1.867,1.230,2.833,0.880
1095,3,1,1,1,1.000,2.917,1.270,1.000,2.050,1.490,2.267,1.100
1095,3,1,1,1,1.000,2.917,0.950,1.000,2.050,1.080,2.833,1.100
1095,3,1,1,1,1.000,3.833,1.060,1.000,1.867,1.160,2.267,1.100
208,2,1,1,1,1.000,1.567,50.400,1.000,0.917,50.400,1.667,0.500
208,2,1,1,1,1.000,1.567,37.800,1.000,0.983,54.600,1.333,0.400
208,1,1,1,1,1.000,1.250,37.800,1.000,0.950,50.400,2.167,0.400
208,2,1,1,1,1.000,1.350,37.800,1.000,0.983,54.600,2.167,0.650
208,1,1,1,1,1.000,1.350,42.000,1.000,0.983,50.400,1.333,0.650
208,2,1,1,1,1.000,1.250,50.400,1.000,0.950,54.600,1.667,0.400
208,1,1,1,1,1.000,1.250,42.000,1.000,0.983,50.400,2.167,0.500
208,1,1,1,1,1.000,1.350,50.400,1.000,0.983,67.200,1.667,0.650
208,1,1,1,1,1.000,1.250,42.000,1.000,0.917,54.600,1.667,0.650
1112,2,1,1,1,1.000,3.133,0.720,1.000,2.467,0.760,1.667,0.800
1112,3,1,1,1,1.000,2.467,0.540,1.000,2.500,0.600,2.167,0.640
1112,2,1,1,1,1.000,3.133,0.540,1.000,2.533,0.600,1.333,0.640
1112,3,1,1,1,1.000,2.683,0.540,1.000,2.533,0.600,2.167,1.040
1112,3,1,1,1,1.000,2.683,0.600,1.000,2.533,0.650,1.333,1.040
1112,3,1,1,1,1.000,2.467,0.600,1.000,2.533,0.650,2.167,0.800
1112,3,1,1,1,1.000,2.467,0.720,1.000,2.500,0.760,1.667,0.640
1112,3,1,1,1,1.000,2.467,0.600,1.000,2.467,0.680,1.667,1.040
1112,3,1,1,1,1.000,2.683,0.720,1.000,2.533,0.840,1.667,1.040
257,2,1,1,1,1.000,2.183,0.500,1.000,1.467,0.540,2.383,0.700
257,1,1,1,1,1.000,2.017,0.500,1.000,1.417,0.520,2.383,0.910
257,1,1,1,1,1.000,2.500,0.500,1.000,1.533,0.620,2.383,0.560
257,1,1,1,1,1.000,2.017,0.420,1.000,1.467,0.540,1.467,0.560
257,1,1,1,1,1.000,2.500,0.380,1.000,1.467,0.430,1.833,0.910
257,2,1,1,1,1.000,2.183,0.380,1.000,1.417,0.500,1.833,0.560
257,2,1,1,1,1.000,2.017,0.500,1.000,1.533,0.620,1.467,0.700
257,1,1,1,1,1.000,2.017,0.380,1.000,1.533,0.450,1.833,0.700
257,1,1,1,1,1.000,2.500,0.420,1.000,1.417,0.480,1.467,0.700
1061,3,1,1,1,1.000,4.300,1.270,1.000,2.333,1.320,2.833,1.100
1061,2,1,1,1,1.000,3.383,0.950,1.000,2.417,1.060,3.683,0.880
1061,3,1,1,1,1.000,4.300,0.950,1.000,2.517,1.110,2.267,0.880
1061,2,1,1,1,1.000,3.683,0.950,1.000,2.517,1.110,3.683,1.430
1061,3,1,1,1,1.000,3.683,1.060,1.000,2.517,1.140,2.267,1.430
1061,2,1,1,1,1.000,3.383,1.060,1.000,2.517,1.140,3.683,1.100
1061,3,1,1,1,1.000,3.383,1.270,1.000,2.417,1.390,2.833,0.880
1061,3,1,1,1,1.000,3.383,1.060,1.000,2.333,1.230,2.833,1.430
1061,3,1,1,1,1.000,3.683,1.270,1.000,2.517,1.560,2.833,1.430
1024,2,1,1,1,1.000,2.433,0.800,1.000,0.917,0.900,1.833,0.520
1024,2,1,1,1,1.000,2.433,0.800,1.000,0.817,1.060,2.383,0.840
1024,2,1,1,1,1.000,2.433,0.720,1.000,0.733,0.990,2.383,0.650
1024,3,1,1,1,1.000,1.900,0.720,1.000,0.733,0.990,1.467,0.840
1024,2,1,1,1,1.000,2.083,0.800,1.000,0.733,0.910,2.383,0.520
1024,3,1,1,1,1.000,2.083,0.720,1.000,0.817,0.830,1.467,0.650
1024,2,1,1,1,1.000,2.083,0.960,1.000,0.733,0.990,1.467,0.520
1024,3,1,1,1,1.000,2.433,0.960,1.000,0.817,1.060,1.467,0.840
1024,3,1,1,1,1.000,2.083,0.800,1.000,0.817,1.060,1.833,0.650
727,2,1,1,1,1.000,5.233,1.260,1.000,2.667,1.330,3.167,1.150
727,2,1,1,1,1.000,4.100,0.940,1.000,2.767,1.090,4.117,0.920
727,3,1,1,1,1.000,5.233,0.940,1.000,2.900,1.120,2.533,0.920
727,2,1,1,1,1.000,4.483,0.940,1.000,2.900,1.120,4.117,1.490
727,3,1,1,1,1.000,4.483,1.050,1.000,2.900,1.180,2.533,1.490
727,2,1,1,1,1.000,4.100,1.050,1.000,2.900,1.180,4.117,1.150
727,2,1,1,1,1.000,4.100,1.260,1.000,2.767,1.400,3.167,0.920
727,2,1,1,1,1.000,4.100,1.050,1.000,2.667,1.220,3.167,1.490
727,2,1,1,1,1.000,4.483,1.260,1.000,2.900,1.610,3.167,1.490
169,2,1,1,1,1.000,0.983,1.220,1.000,0.433,1.220,0.667,0.250
169,2,1,1,1,1.000,0.983,0.920,1.000,0.500,1.330,0.533,0.200
169,2,1,1,1,1.000,0.817,0.920,1.000,0.467,1.220,0.867,0.200
169,2,1,1,1,1.000,0.867,0.920,1.000,0.500,1.330,0.867,0.320
169,2,1,1,1,1.000,0.867,1.020,1.000,0.500,1.220,0.533,0.320
169,2,1,1,1,1.000,0.817,1.220,1.000,0.467,1.330,0.667,0.200
169,2,1,1,1,1.000,0.817,1.020,1.000,0.500,1.220,0.867,0.250
169,2,1,1,1,1.000,0.867,1.220,1.000,0.500,1.630,0.667,0.320
169,2,1,1,1,1.000,0.817,1.020,1.000,0.433,1.330,0.667,0.320
851,2,1,1,1,1.000,2.333,1.300,1.000,1.117,1.470,1.667,0.520
851,2,1,1,1,1.000,2.333,1.300,1.000,1.050,1.760,2.167,0.840
851,2,1,1,1,1.000,2.333,1.170,1.000,1.000,1.620,2.167,0.650
851,3,1,1,1,1.000,1.783,1.170,1.000,1.000,1.620,1.333,0.840
851,2,1,1,1,1.000,1.967,1.300,1.000,1.000,1.530,2.167,0.520
851,3,1,1,1,1.000,1.967,1.170,1.000,1.050,1.360,1.333,0.650
851,3,1,1,1,1.000,1.967,1.560,1.000,1.000,1.670,1.333,0.520
851,3,1,1,1,1.000,2.333,1.560,1.000,1.050,1.760,1.333,0.840
851,3,1,1,1,1.000,1.967,1.300,1.000,1.050,1.760,1.667,0.650
509,3,1,1,1,1.000,3.217,1.760,1.000,1.067,1.940,2.833,0.880
509,2,1,1,1,1.000,3.217,1.760,1.000,0.933,2.450,3.683,1.430
509,2,1,1,1,1.000,3.217,1.580,1.000,0.833,2.250,3.683,1.100
509,2,1,1,1,1.000,2.500,1.580,1.000,0.833,2.250,2.267,1.430
509,2,1,1,1,1.000,2.733,1.760,1.000,0.833,2.100,3.683,0.880
509,2,1,1,1,1.000,2.733,1.580,1.000,0.933,1.810,2.267,1.100
509,3,1,1,1,1.000,2.733,2.110,1.000,0.833,2.250,2.267,0.880
509,3,1,1,1,1.000,3.217,2.110,1.000,0.933,2.370,2.267,1.430
509,2,1,1,1,1.000,2.733,1.760,1.000,0.933,2.450,2.833,1.100
812,2,1,1,1,1.000,2.733,1.060,1.000,0.933,1.180,3.683,1.050
812,2,1,1,1,1.000,2.500,1.060,1.000,0.833,1.120,3.683,1.360
812,3,1,1,1,1.000,3.217,1.060,1.000,1.067,1.400,3.683,0.840
812,3,1,1,1,1.000,2.500,0.880,1.000,0.933,1.220,2.267,0.840
812,2,1,1,1,1.000,3.217,0.790,1.000,0.933,0.900,2.833,1.360
812,3,1,1,1,1.000,2.733,0.790,1.000,0.833,1.120,2.833,0.840
812,3,1,1,1,1.000,2.500,1.060,1.000,1.067,1.400,2.267,1.050
812,2,1,1,1,1.000,2.500,0.790,1.000,1.067,0.970,2.833,1.050
812,2,1,1,1,1.000,3.217,0.880,1.000,0.833,1.050,2.267,1.050
350,2,1,1,1,1.000,3.217,1.060,1.000,0.833,1.120,3.000,0.950
350,2,1,1,1,1.000,2.500,0.790,1.000,0.933,0.900,3.900,0.760
350,2,1,1,1,1.000,3.217,0.790,1.000,1.067,0.970,2.400,0.760
350,2,1,1,1,1.000,2.733,0.790,1.000,1.067,0.970,3.900,1.230
350,2,1,1,1,1.000,2.733,0.880,1.000,1.067,0.970,2.400,1.230
350,2,1,1,1,1.000,2.500,0.880,1.000,1.067,0.970,3.900,0.950
350,2,1,1,1,1.000,2.500,1.060,1.000,0.933,1.180,3.000,0.760
350,2,1,1,1,1.000,2.500,0.880,1.000,0.833,1.050,3.000,1.230
350,2,1,1,1,1.000,2.733,1.060,1.000,1.067,1.400,3.000,1.230
247,2,1,1,1,1.000,1.633,0.380,1.000,1.450,0.420,2.167,0.400
247,2,1,1,1,1.000,1.500,0.380,1.000,1.417,0.420,2.167,0.520
247,1,1,1,1,1.000,1.917,0.380,1.000,1.483,0.460,2.167,0.320
247,1,1,1,1,1.000,1.500,0.320,1.000,1.450,0.400,1.333,0.320
247,2,1,1,1,1.000,1.917,0.290,1.000,1.450,0.320,1.667,0.520
247,1,1,1,1,1.000,1.633,0.290,1.000,1.417,0.380,1.667,0.320
247,1,1,1,1,1.000,1.500,0.380,1.000,1.483,0.460,1.333,0.400
247,1,1,1,1,1.000,1.500,0.290,1.000,1.483,0.320,1.667,0.400
247,2,1,1,1,1.000,1.917,0.320,1.000,1.417,0.360,1.333,0.400
692,2,1,1,1,1.000,2.867,1.060,1.000,1.067,1.220,3.683,1.050
692,2,1,1,1,1.000,2.617,1.060,1.000,0.967,1.120,3.683,1.360
692,2,1,1,1,1.000,3.367,1.060,1.000,1.200,1.400,3.683,0.840
692,2,1,1,1,1.000,2.617,0.880,1.000,1.067,1.220,2.267,0.840
692,2,1,1,1,1.000,3.367,0.790,1.000,1.067,0.920,2.833,1.360
692,2,1,1,1,1.000,2.867,0.790,1.000,0.967,1.120,2.833,0.840
692,2,1,1,1,1.000,2.617,1.060,1.000,1.200,1.400,2.267,1.050
692,2,1,1,1,1.000,2.617,0.790,1.000,1.200,0.970,2.833,1.050
692,2,1,1,1,1.000,3.367,0.880,1.000,0.967,1.050,2.267,1.050
1163,3,1,1,1,1.000,4.167,2.170,1.000,3.000,2.250,2.833,0.850
1163,3,1,1,1,1.000,3.467,1.630,1.000,3.050,1.810,3.683,0.680
1163,3,1,1,1,1.000,4.167,1.630,1.000,3.117,1.840,2.267,0.680
1163,3,1,1,1,1.000,3.700,1.630,1.000,3.117,1.840,3.683,1.100
1163,3,1,1,1,1.000,3.700,1.810,1.000,3.117,1.940,2.267,1.100
1163,3,1,1,1,1.000,3.467,1.810,1.000,3.117,1.940,3.683,0.850
1163,3,1,1,1,1.000,3.467,2.170,1.000,3.050,2.250,2.833,0.680
1163,3,1,1,1,1.000,3.467,1.810,1.000,3.000,1.980,2.833,1.100
1163,3,1,1,1,1.000,3.700,2.170,1.000,3.117,2.540,2.833,1.100
835,3,1,1,1,1.000,3.083,1.940,1.000,1.817,2.100,3.467,0.950
835,3,1,1,1,1.000,2.783,1.940,1.000,1.733,1.980,3.467,1.230
835,3,1,1,1,1.000,3.667,1.940,1.000,1.917,2.370,3.467,0.760
835,3,1,1,1,1.000,2.783,1.620,1.000,1.817,2.100,2.133,0.760
835,3,1,1,1,1.000,3.667,1.460,1.000,1.817,1.670,2.667,1.230
835,3,1,1,1,1.000,3.083,1.460,1.000,1.733,1.940,2.667,0.760
835,3,1,1,1,1.000,2.783,1.940,1.000,1.917,2.370,2.133,0.950
835,3,1,1,1,1.000,2.783,1.460,1.000,1.917,1.690,2.667,0.950
835,3,1,1,1,1.000,3.667,1.620,1.000,1.733,1.840,2.133,0.950
707,2,1,1,1,1.000,2.350,0.820,1.000,1.117,0.840,1.667,0.600
707,2,1,1,1,1.000,1.800,0.610,1.000,1.167,0.710,2.167,0.480
707,2,1,1,1,1.000,2.350,0.610,1.000,1.233,0.740,1.333,0.480
707,2,1,1,1,1.000,1.983,0.610,1.000,1.233,0.740,2.167,0.780
707,3,1,1,1,1.000,1.983,0.680,1.000,1.233,0.760,1.333,0.780
707,2,1,1,1,1.000,1.800,0.680,1.000,1.233,0.760,2.167,0.600
707,2,1,1,1,1.000,1.800,0.820,1.000,1.167,0.880,1.667,0.480
707,2,1,1,1,1.000,1.800,0.680,1.000,1.117,0.780,1.667,0.780
707,2,1,1,1,1.000,1.983,0.820,1.000,1.233,0.990,1.667,0.780
1050,3,1,1,1,1.000,3.250,1.090,1.000,2.050,1.140,1.833,0.700
1050,3,1,1,1,1.000,2.600,0.820,1.000,2.100,0.950,2.383,0.560
1050,3,1,1,1,1.000,3.250,0.820,1.000,2.167,0.980,1.467,0.560
1050,3,1,1,1,1.000,2.817,0.820,1.000,2.167,0.980,2.383,0.910
1050,3,1,1,1,1.000,2.817,0.910,1.000,2.167,0.990,1.467,0.910
1050,3,1,1,1,1.000,2.600,0.910,1.000,2.167,0.990,2.383,0.700
1050,3,1,1,1,1.000,2.600,1.090,1.000,2.100,1.160,1.833,0.560
1050,3,1,1,1,1.000,2.600,0.910,1.000,2.050,1.030,1.833,0.910
1050,3,1,1,1,1.000,2.817,1.090,1.000,2.167,1.320,1.833,0.910
1100,2,1,1,1,1.000,6.317,2.120,1.000,4.167,2.310,6.067,1.700
1100,2,1,1,1,1.000,5.700,2.120,1.000,4.033,2.270,6.067,2.210
1100,2,1,1,1,1.000,7.550,2.120,1.000,4.333,2.530,6.067,1.360
1100,3,1,1,1,1.000,5.700,1.770,1.000,4.167,2.270,3.733,1.360
1100,2,1,1,1,1.000,7.550,1.590,1.000,4.167,1.770,4.667,2.210
1100,2,1,1,1,1.000,6.317,1.590,1.000,4.033,2.100,4.667,1.360
1100,3,1,1,1,1.000,5.700,2.120,1.000,4.333,2.530,3.733,1.700
1100,2,1,1,1,1.000,5.700,1.590,1.000,4.333,1.820,4.667,1.700
1100,3,1,1,1,1.000,7.550,1.770,1.000,4.033,1.980,3.733,1.700
324,2,1,1,0,1.000,2.583,31.200,1.000,1.667,33.800,0.000,0.000
324,2,1,1,0,1.000,2.350,31.200,1.000,1.617,31.200,0.000,0.000
324,2,1,1,0,1.000,3.050,31.200,1.000,1.733,41.600,0.000,0.000
324,1,1,1,0,1.000,2.350,26.000,1.000,1.667,41.600,0.000,0.000
324,2,1,1,0,1.000,3.050,23.400,1.000,1.667,31.200,0.000,0.000
324,2,1,1,0,1.000,2.583,23.400,1.000,1.617,41.600,0.000,0.000
324,2,1,1,0,1.000,2.350,31.200,1.000,1.733,41.600,0.000,0.000
